Agent_Age,Agent_Rating,Weather,Traffic,Vehicle,Area,Delivery_Time,Category,Distance_km,Order_Hour,Order_DayOfWeek,Order_Month,Order_to_Pickup_Minutes
29,4.7,Stormy,Medium ,motorcycle ,Metropolitian ,95,Cosmetics,9.054052950169497,18,2,3,15.0
39,4.4,Cloudy,Medium ,van,Metropolitian ,185,Kitchen,10.866215152975023,17,6,3,10.0
25,4.7,Windy,Medium ,motorcycle ,Metropolitian ,135,Kitchen,17.07395729139767,18,3,3,10.0
32,4.2,Sandstorms,Low ,motorcycle ,Metropolitian ,155,Snacks,1.4901739564930154,8,3,3,15.0
32,4.8,Sandstorms,Low ,scooter ,Metropolitian ,140,Sports,3.064002956584147,10,1,3,5.0
37,4.1,Sandstorms,High ,motorcycle ,Metropolitian ,195,Kitchen,6.117761953594232,12,3,3,5.0
38,4.7,Stormy,Jam ,motorcycle ,Metropolitian ,135,Sports,20.96865003561575,21,0,2,15.0
27,4.6,Fog,Low ,motorcycle ,Metropolitian ,140,Sports,17.078934089494954,22,4,3,15.0
26,4.9,Windy,Jam ,motorcycle ,Metropolitian ,19,Grocery,4.589265860691712,21,3,3,10.0
26,4.6,Stormy,Low ,scooter ,Urban ,80,Home,20.831229799341045,22,2,2,15.0
36,4.6,Stormy,Jam ,motorcycle ,Metropolitian ,185,Home,4.560740459631507,20,4,3,15.0
25,4.5,Windy,Medium ,motorcycle ,Metropolitian ,100,Electronics,7.790439155314363,17,0,3,10.0
27,4.2,Fog,Jam ,van,Metropolitian ,170,Skincare,17.13737798601516,20,5,3,15.0
36,4.6,Cloudy,Jam ,motorcycle ,Urban ,250,Outdoors,16.722543155307,20,4,3,15.0
25,4.7,Sandstorms,High ,scooter ,Urban ,85,Snacks,6.128363939648455,12,6,4,15.0
38,4.9,Cloudy,Medium ,van,Metropolitian ,220,Snacks,19.395547662925235,17,2,2,5.0
26,5.0,Windy,Jam ,motorcycle ,Metropolitian ,125,Outdoors,12.161009703058534,19,2,3,10.0
32,4.7,Sunny,High ,motorcycle ,Metropolitian ,100,Snacks,6.209485214483088,13,1,3,5.0
25,4.5,Windy,Jam ,motorcycle ,Metropolitian ,90,Home,7.546876906900249,19,2,3,15.0
33,4.4,Fog,Low ,motorcycle ,Metropolitian ,180,Apparel,13.392795217611829,23,4,2,5.0
31,4.7,Stormy,Jam ,scooter ,Urban ,140,Skincare,7.790401204068506,21,4,3,10.0
38,4.7,Windy,Low ,motorcycle ,Other,140,Skincare,10.602507301514994,23,4,3,-1425.0
35,4.7,Sandstorms,Low ,van,Metropolitian ,135,Outdoors,1.536828545242727,8,4,4,15.0
21,4.9,Cloudy,Jam ,motorcycle ,Metropolitian ,150,Skincare,19.91296718928853,21,2,3,10.0
36,4.9,Sunny,Low ,motorcycle ,Metropolitian ,95,Pet Supplies,7.452607659561829,23,3,3,15.0
24,4.7,Fog,Medium ,motorcycle ,Metropolitian ,190,Electronics,10.58695309692162,17,4,3,10.0
35,4.4,Sandstorms,Low ,motorcycle ,Metropolitian ,130,Cosmetics,3.116148933802629,8,0,3,10.0
22,4.0,Sandstorms,Jam ,motorcycle ,Metropolitian ,155,Snacks,16.63531520325545,19,5,3,15.0
23,4.5,Fog,Jam ,motorcycle ,Metropolitian ,245,Kitchen,12.419632405531052,19,6,3,10.0
31,4.7,Stormy,Low ,scooter ,Metropolitian ,140,Home,20.206804295781904,22,5,4,5.0
35,4.6,Cloudy,Jam ,motorcycle ,Urban ,245,Home,19.975632175541914,19,6,3,10.0
27,4.6,Sunny,High ,motorcycle ,Urban ,95,Apparel,6.147073151032162,12,5,3,5.0
34,4.9,Sunny,Low ,scooter ,Urban ,85,Snacks,4.65694538594946,23,0,3,5.0
36,4.2,Windy,Medium ,scooter ,Urban ,180,Pet Supplies,17.073813051007523,17,3,3,15.0
25,4.8,Windy,Low ,motorcycle ,Other,115,Electronics,14.022182614282947,22,5,3,5.0
33,4.9,Fog,Jam ,motorcycle ,Urban ,135,Outdoors,7.7626058902454,21,0,3,10.0
38,4.0,Fog,Jam ,scooter ,Metropolitian ,160,Toys,4.681604178292516,20,4,2,15.0
21,4.8,Windy,Jam ,motorcycle ,Urban ,130,Electronics,4.561267998364189,21,5,3,5.0
38,4.3,Windy,Low ,motorcycle ,Urban ,120,Jewelry,4.588360239493078,23,0,3,-1425.0
28,4.8,Fog,Medium ,motorcycle ,Metropolitian ,190,Books,11.007734763744617,19,0,2,10.0
22,4.9,Windy,High ,motorcycle ,Urban ,55,Jewelry,6.210618323092562,12,2,3,10.0
38,4.9,Fog,High ,motorcycle ,Metropolitian ,175,Pet Supplies,3.1161407812915183,11,5,3,10.0
28,4.6,Sandstorms,Medium ,motorcycle ,Urban ,95,Skincare,16.600361127912656,17,1,3,10.0
24,4.9,Cloudy,Low ,motorcycle ,Metropolitian ,120,Snacks,13.788169484007305,23,5,3,-1430.0
35,4.6,Sunny,Jam ,motorcycle ,Metropolitian ,105,Kitchen,9.055525276451307,20,5,3,5.0
35,4.4,Sandstorms,Jam ,scooter ,Metropolitian ,205,Jewelry,19.886444745109216,19,4,3,5.0
28,4.2,Fog,Jam ,scooter ,Urban ,175,Snacks,20.44292976252901,21,4,3,15.0
29,4.5,Sandstorms,Low ,motorcycle ,Urban ,125,Cosmetics,1.5294841760997977,8,5,3,10.0
31,4.1,Stormy,Medium ,van,Metropolitian ,155,Outdoors,6.21086415606354,16,5,3,5.0
34,4.9,Sandstorms,Low ,scooter ,Metropolitian ,120,Sports,13.97205302455759,23,2,4,5.0
26,5.0,Cloudy,Low ,scooter ,Urban ,60,Skincare,1.4897806686912982,9,5,3,10.0
22,4.6,Windy,Jam ,van,Metropolitian ,90,Home,12.417003842687146,19,6,3,5.0
25,4.6,Stormy,Jam ,scooter ,Metropolitian ,115,Home,9.348552276072713,21,1,4,10.0
24,5.0,Windy,High ,scooter ,Metropolitian ,140,Clothing,2.9303402367141005,11,3,2,15.0
26,4.7,Cloudy,Low ,motorcycle ,Metropolitian ,100,Books,3.058697313879674,9,2,3,15.0
20,4.8,Stormy,Medium ,motorcycle ,Metropolitian ,135,Toys,5.958759869151131,16,1,4,10.0
36,4.5,Stormy,Medium ,motorcycle ,Metropolitian ,145,Electronics,6.218134914911527,15,5,3,15.0
25,5.0,Stormy,Jam ,scooter ,Metropolitian ,115,Apparel,12.116946920849994,20,5,3,15.0
29,4.5,Fog,Low ,van,Urban ,125,Shoes,13.788282220013778,23,6,3,15.0
31,4.9,Sandstorms,Jam ,motorcycle ,Metropolitian ,230,Outdoors,4.658009301231346,19,6,4,15.0
20,4.7,Cloudy,Jam ,motorcycle ,Metropolitian ,220,Electronics,19.760743726313585,21,3,3,5.0
22,4.6,Sunny,Medium ,scooter ,Metropolitian ,75,Pet Supplies,10.641407763221139,18,2,4,15.0
21,4.8,Windy,Medium ,motorcycle ,Urban ,145,Clothing,17.076407856166536,18,4,3,15.0
28,4.7,Fog,Jam ,motorcycle ,Semi-Urban ,245,Cosmetics,16.902909983695867,19,3,3,5.0
34,4.8,Sandstorms,High ,motorcycle ,Metropolitian ,125,Toys,6.081596950437154,12,2,3,5.0
35,4.4,Sandstorms,Medium ,motorcycle ,Metropolitian ,185,Snacks,9.327055824816654,18,3,3,15.0
25,4.7,Sandstorms,Low ,scooter ,Urban ,75,Pet Supplies,7.325299567377126,22,1,2,10.0
25,4.9,Stormy,Jam ,motorcycle ,Metropolitian ,75,Toys,17.07302628964209,20,2,3,5.0
24,4.6,Sandstorms,Low ,scooter ,Urban ,11,Grocery,3.02735037408095,9,6,2,15.0
35,4.6,Sunny,Low ,motorcycle ,Metropolitian ,85,Toys,13.631339548300275,22,1,3,15.0
31,4.5,Sandstorms,Jam ,scooter ,Metropolitian ,125,Snacks,13.968842021961057,21,2,3,5.0
30,4.9,Windy,Jam ,motorcycle ,Metropolitian ,230,Shoes,14.022096082518878,19,4,3,10.0
20,4.6,Sandstorms,High ,motorcycle ,Urban ,100,Kitchen,5.968570257847648,13,4,2,15.0
30,4.5,Sandstorms,Medium ,scooter ,Metropolitian ,195,Shoes,12.580267822400963,18,4,2,15.0
25,4.7,Fog,Low ,motorcycle ,Urban ,95,Sports,4.717601092054723,22,0,3,10.0
30,4.9,Windy,Jam ,scooter ,Metropolitian ,130,Jewelry,4.527973054243058,20,3,3,15.0
21,5.0,Stormy,Low ,motorcycle ,Metropolitian ,50,Electronics,16.634870118211836,22,5,4,10.0
27,4.7,Stormy,Jam ,scooter ,Urban ,75,Sports,12.160999124282084,19,2,3,15.0
20,4.8,Stormy,Medium ,motorcycle ,Metropolitian ,120,Electronics,20.207797933358158,17,3,3,15.0
27,4.8,Sunny,Medium ,van,Urban ,70,Kitchen,12.464422665211348,17,2,4,10.0
32,4.4,Stormy,Medium ,motorcycle ,Metropolitian ,190,Apparel,6.127848457033505,15,0,3,15.0
24,4.7,Sunny,High ,motorcycle ,Metropolitian ,10,Grocery,6.049956259946466,12,3,3,10.0
34,4.4,Sunny,Medium ,motorcycle ,Metropolitian ,175,Shoes,20.850948424311873,17,0,4,5.0
31,4.3,Sandstorms,Low ,motorcycle ,Metropolitian ,165,Books,4.596439723177665,22,6,3,5.0
34,4.7,Sunny,Medium ,motorcycle ,Metropolitian ,140,Clothing,17.098593053938863,18,1,3,5.0
31,4.7,Sandstorms,Low ,motorcycle ,Metropolitian ,115,Books,9.348298807291807,23,4,4,-1430.0
27,4.9,Sandstorms,Jam ,motorcycle ,Metropolitian ,80,Books,9.348112475389563,20,5,3,15.0
37,4.1,Windy,Low ,motorcycle ,Metropolitian ,165,Apparel,1.5581322655568652,9,2,3,5.0
21,4.8,Cloudy,Low ,scooter ,Metropolitian ,29,Grocery,17.29786575291325,22,0,2,15.0
29,4.9,Windy,Medium ,motorcycle ,Metropolitian ,135,Shoes,6.0588489445304,16,3,3,15.0
27,4.6,Sunny,Medium ,van,Metropolitian ,80,Electronics,13.989146264477116,17,2,4,15.0
27,4.8,Sunny,Jam ,motorcycle ,Metropolitian ,90,Apparel,10.865409153294227,20,1,3,5.0
23,4.8,Sunny,Low ,motorcycle ,Metropolitian ,85,Apparel,3.1161470193369545,8,4,3,5.0
28,4.8,Sunny,Jam ,motorcycle ,Urban ,80,Shoes,17.29786575291325,21,0,4,10.0
34,4.1,Stormy,Jam ,van,Metropolitian ,210,Home,13.581198240269066,22,0,3,5.0
38,4.8,Sandstorms,Low ,motorcycle ,Urban ,105,Clothing,13.990151177257511,23,5,3,-1425.0
36,4.9,Sandstorms,Low ,van,Metropolitian ,120,Toys,12.293502674441413,23,6,3,5.0
30,5.0,Sunny,Low ,motorcycle ,Metropolitian ,115,Books,4.528570754218756,23,6,3,5.0
35,4.1,Stormy,Low ,motorcycle ,Metropolitian ,115,Cosmetics,1.552331352726081,10,1,3,10.0
36,4.9,Stormy,High ,motorcycle ,Metropolitian ,35,Grocery,6.2086819840397665,12,3,3,10.0
30,4.5,Stormy,Medium ,scooter ,Metropolitian ,135,Shoes,7.601876617115989,19,4,3,15.0
39,4.2,Windy,High ,motorcycle ,Metropolitian ,160,Skincare,6.242318682701243,13,1,2,10.0
24,4.4,Fog,Medium ,scooter ,Metropolitian ,195,Sports,13.968842021961057,19,0,4,15.0
29,4.1,Fog,Jam ,motorcycle ,Metropolitian ,175,Cosmetics,10.924508385005714,21,0,2,5.0
30,4.3,Windy,Low ,motorcycle ,Metropolitian ,145,Clothing,3.029512751162419,8,1,4,10.0
36,4.4,Windy,Jam ,motorcycle ,Metropolitian ,180,Snacks,17.074904532035713,21,1,3,10.0
36,4.7,Windy,Jam ,motorcycle ,Metropolitian ,225,Cosmetics,4.544230975252655,19,4,4,15.0
26,4.9,Stormy,Low ,van,Metropolitian ,60,Shoes,20.887435504970277,23,2,2,-1430.0
29,4.5,Cloudy,Medium ,scooter ,Metropolitian ,125,Cosmetics,20.18269322461139,17,0,4,10.0
36,4.8,Sunny,High ,motorcycle ,Metropolitian ,80,Sports,3.145067434621583,11,1,2,15.0
36,4.8,Stormy,Low ,motorcycle ,Urban ,95,Snacks,10.564596934158217,22,1,3,10.0
28,4.4,Fog,Jam ,scooter ,Metropolitian ,200,Apparel,19.65982489949014,21,1,3,5.0
22,5.0,Cloudy,Low ,motorcycle ,Metropolitian ,60,Apparel,7.5735286916855555,22,4,4,5.0
33,4.6,Sunny,High ,motorcycle ,Urban ,115,Skincare,6.210098947886509,14,4,4,5.0
32,4.7,Stormy,Jam ,motorcycle ,Urban ,145,Kitchen,7.460811932596954,19,4,2,5.0
32,4.9,Windy,Medium ,scooter ,Metropolitian ,110,Toys,10.594021701600404,17,2,2,5.0
25,5.0,Cloudy,Medium ,scooter ,Urban ,12,Grocery,9.121491544069729,17,3,3,10.0
31,4.6,Stormy,Jam ,scooter ,Metropolitian ,130,Jewelry,4.579040250041773,21,3,2,10.0
34,4.3,Cloudy,Medium ,motorcycle ,Metropolitian ,165,Cosmetics,6.116971669682334,16,6,4,5.0
20,5.0,Stormy,Jam ,motorcycle ,Metropolitian ,175,Sports,4.610365144357058,20,1,3,15.0
28,4.8,Fog,Jam ,motorcycle ,Metropolitian ,215,Skincare,13.82927367256702,20,3,3,10.0
27,4.3,Stormy,Low ,motorcycle ,Urban ,120,Sports,4.65694538594946,22,4,4,5.0
36,4.9,Sunny,Low ,scooter ,Urban ,100,Pet Supplies,20.96888932863528,22,4,2,5.0
24,4.9,Sandstorms,Jam ,scooter ,Metropolitian ,125,Books,4.657528074267875,21,1,3,10.0
36,4.0,Cloudy,Low ,motorcycle ,Metropolitian ,180,Kitchen,16.827472773146095,23,3,3,5.0
20,4.9,Sunny,Jam ,scooter ,Metropolitian ,50,Electronics,14.021750803377119,21,0,4,15.0
39,4.8,Sunny,Medium ,motorcycle ,Metropolitian ,85,Skincare,6.217689735000026,15,1,4,15.0
21,4.8,Cloudy,Low ,motorcycle ,Metropolitian ,110,Pet Supplies,10.586595268060286,22,3,3,5.0
20,4.7,Fog,Low ,motorcycle ,Metropolitian ,110,Outdoors,17.078706390631634,22,6,3,10.0
28,4.6,Stormy,Low ,motorcycle ,Metropolitian ,110,Electronics,16.635770753608572,22,0,3,5.0
21,4.7,Fog,Low ,motorcycle ,Urban ,75,Snacks,8.938093974530164,23,6,3,5.0
25,4.6,Sandstorms,Low ,motorcycle ,Urban ,70,Toys,14.021750803377119,22,0,3,15.0
33,5.0,Cloudy,Low ,motorcycle ,Metropolitian ,80,Toys,3.1051103947027285,9,2,3,5.0
27,4.6,Sunny,Jam ,motorcycle ,Urban ,160,Books,14.15280068944862,19,5,2,5.0
37,4.6,Sandstorms,Jam ,scooter ,Metropolitian ,135,Pet Supplies,13.830779932927063,20,5,3,5.0
27,4.9,Sunny,Medium ,motorcycle ,Urban ,100,Jewelry,4.65715978228187,17,3,3,5.0
29,4.9,Fog,Low ,motorcycle ,Other,75,Snacks,1.489829154062434,9,4,4,5.0
26,4.7,Sunny,Low ,van,Metropolitian ,125,Sports,10.641604779432296,23,1,3,10.0
32,4.6,Sunny,High ,motorcycle ,Metropolitian ,110,Home,1.5292976945190186,11,1,4,15.0
31,4.4,Sandstorms,Jam ,motorcycle ,Metropolitian ,175,Apparel,11.983431370375916,21,2,2,10.0
24,4.1,Sandstorms,Low ,motorcycle ,Other,75,Snacks,7.460873303706346,23,4,2,5.0
24,4.6,Sandstorms,Low ,scooter ,Urban ,17,Grocery,20.86362506156607,23,1,3,15.0
23,4.3,Sandstorms,Medium ,motorcycle ,Metropolitian ,175,Home,13.619596838647382,18,2,2,15.0
26,4.9,Fog,Low ,motorcycle ,Metropolitian ,100,Sports,3.0188764660307563,9,0,3,15.0
26,4.9,Fog,Low ,motorcycle ,Urban ,80,Home,3.040665363317611,9,2,3,15.0
30,5.0,Sandstorms,Medium ,van,Metropolitian ,150,Cosmetics,9.075423573606574,17,0,3,15.0
20,4.7,Fog,High ,motorcycle ,Metropolitian ,105,Apparel,6.29013467763468,14,3,2,15.0
28,4.9,Sandstorms,Jam ,motorcycle ,Metropolitian ,155,Home,4.560903158461034,21,5,3,10.0
39,4.9,Sunny,Low ,motorcycle ,Metropolitian ,115,Electronics,2.979626144829987,8,2,3,5.0
22,5.0,Stormy,High ,motorcycle ,Urban ,140,Shoes,1.4899271643865588,11,2,3,15.0
33,4.9,Sunny,Medium ,scooter ,Metropolitian ,125,Books,13.762097103297643,17,4,3,10.0
23,4.6,Sunny,Jam ,scooter ,Urban ,85,Snacks,4.657195393807058,21,1,3,10.0
24,4.7,Sunny,Jam ,van,Metropolitian ,95,Shoes,4.610285665960067,21,1,4,10.0
34,5.0,Stormy,Low ,motorcycle ,Urban ,125,Outdoors,1.5094817638297648,10,5,3,10.0
39,4.1,Stormy,Low ,motorcycle ,Metropolitian ,125,Cosmetics,1.5368020663947328,11,3,3,10.0
24,4.5,Windy,Jam ,scooter ,Metropolitian ,75,Clothing,19.875680604910734,21,5,4,5.0
29,4.8,Sunny,Jam ,scooter ,Metropolitian ,95,Pet Supplies,4.560903158461034,20,6,3,15.0
38,4.6,Windy,Low ,van,Metropolitian ,125,Books,3.0295597395005274,8,5,3,15.0
27,4.6,Fog,Jam ,scooter ,Metropolitian ,115,Skincare,7.772282029629311,19,5,3,5.0
30,4.1,Cloudy,Low ,van,Urban ,195,Sports,16.385045825961104,22,5,3,10.0
34,4.5,Cloudy,Medium ,scooter ,Metropolitian ,95,Apparel,4.537653689675138,17,0,3,5.0
33,4.1,Cloudy,Medium ,motorcycle ,Metropolitian ,170,Home,10.90598905626876,18,6,3,5.0
26,4.7,Fog,Jam ,scooter ,Metropolitian ,41,Grocery,10.427575355310204,21,5,3,10.0
27,4.6,Stormy,Jam ,motorcycle ,Metropolitian ,170,Kitchen,13.990192142064847,19,6,3,15.0
37,4.6,Fog,Low ,motorcycle ,Metropolitian ,125,Apparel,14.022136830289478,23,2,3,5.0
31,4.6,Stormy,High ,motorcycle ,Metropolitian ,190,Home,3.145067434621583,11,0,3,10.0
33,4.3,Windy,Low ,motorcycle ,Metropolitian ,130,Shoes,7.490185430661069,23,4,2,10.0
32,4.7,Sandstorms,Low ,motorcycle ,Metropolitian ,16,Grocery,10.881197531246407,22,6,3,5.0
31,4.9,Cloudy,Low ,scooter ,Metropolitian ,80,Books,7.448318246839791,22,3,3,15.0
39,4.7,Fog,Low ,scooter ,Urban ,75,Kitchen,1.5128534404983927,10,1,3,5.0
29,4.2,Cloudy,Jam ,scooter ,Metropolitian ,210,Toys,12.074114327172765,22,2,3,15.0
28,4.6,Windy,High ,motorcycle ,Metropolitian ,125,Sports,1.536836906549953,11,4,3,5.0
30,4.8,Sandstorms,Medium ,motorcycle ,Metropolitian ,125,Electronics,13.610807781529353,18,0,3,10.0
23,4.9,Stormy,Jam ,motorcycle ,Metropolitian ,135,Toys,16.608066712030592,19,0,2,15.0
34,4.5,Sunny,Medium ,motorcycle ,Urban ,80,Outdoors,16.827472773146095,17,4,3,5.0
30,4.5,Cloudy,Jam ,motorcycle ,Urban ,235,Electronics,10.565262855251525,19,3,3,10.0
24,4.4,Sandstorms,Low ,motorcycle ,Metropolitian ,145,Sports,4.587794632025183,22,1,3,5.0
30,5.0,Stormy,Low ,van,Urban ,120,Books,3.0878904668326292,8,1,2,15.0
37,4.5,Windy,Low ,motorcycle ,Metropolitian ,140,Skincare,9.435201537430714,22,2,3,10.0
34,4.7,Cloudy,Low ,van,Metropolitian ,75,Electronics,3.073782598017619,8,0,3,5.0
26,4.7,Sunny,Low ,motorcycle ,Metropolitian ,85,Skincare,3.0408635912257624,9,2,3,5.0
37,4.3,Cloudy,Low ,motorcycle ,Other,195,Snacks,11.007734763744617,22,6,3,5.0
36,4.6,Sandstorms,Low ,motorcycle ,Metropolitian ,120,Skincare,1.4899271643865588,10,5,3,10.0
30,4.4,Sandstorms,Low ,motorcycle ,Metropolitian ,125,Cosmetics,1.532229188735096,9,3,3,15.0
27,4.8,Cloudy,Jam ,motorcycle ,Metropolitian ,225,Apparel,10.724960763776828,22,2,3,5.0
26,4.6,Sunny,Jam ,scooter ,Metropolitian ,65,Kitchen,20.887815554987384,20,5,2,5.0
21,5.0,Cloudy,Medium ,scooter ,Urban ,175,Toys,10.565128845647761,18,6,3,5.0
28,4.7,Windy,Low ,scooter ,Metropolitian ,80,Kitchen,1.5366213355982792,8,3,3,15.0
22,4.9,Sandstorms,Medium ,motorcycle ,Metropolitian ,60,Electronics,6.128899374764088,17,4,3,10.0
23,4.5,Stormy,Medium ,scooter ,Metropolitian ,110,Snacks,13.406506203190967,17,4,3,5.0
37,4.8,Sunny,Medium ,motorcycle ,Metropolitian ,135,Shoes,12.417115998944011,18,5,3,5.0
27,4.8,Fog,High ,motorcycle ,Urban ,130,Electronics,6.080882967594328,13,3,3,10.0
31,4.5,Sunny,Jam ,scooter ,Urban ,115,Snacks,13.682048188061888,19,6,3,15.0
38,4.8,Stormy,Low ,scooter ,Metropolitian ,22,Grocery,19.62844486200254,23,4,2,5.0
23,4.9,Sandstorms,Jam ,scooter ,Metropolitian ,115,Pet Supplies,20.25510293833981,20,4,3,10.0
37,4.8,Cloudy,Jam ,scooter ,Metropolitian ,30,Grocery,4.5967456266495255,22,4,4,10.0
28,4.1,Windy,Low ,motorcycle ,Metropolitian ,90,Shoes,1.5606061760664074,8,1,2,5.0
37,5.0,Cloudy,Jam ,scooter ,Metropolitian ,215,Home,10.254765380990598,21,2,2,5.0
28,4.8,Sandstorms,Medium ,scooter ,Metropolitian ,90,Outdoors,12.417792351617555,17,5,3,10.0
24,4.8,Windy,Low ,scooter ,Urban ,55,Jewelry,20.20634489518928,23,5,3,5.0
31,4.5,Fog,Low ,motorcycle ,Metropolitian ,120,Shoes,3.145067434621583,8,4,2,15.0
34,4.6,Cloudy,Low ,motorcycle ,Urban ,130,Snacks,3.073599739868747,8,5,3,15.0
33,4.6,Sandstorms,Medium ,scooter ,Metropolitian ,125,Jewelry,6.232303380306801,15,1,3,5.0
20,4.5,Windy,Low ,motorcycle ,Metropolitian ,140,Sports,1.5292976945190186,8,3,3,15.0
23,4.7,Stormy,Low ,scooter ,Urban ,95,Jewelry,1.5294972211332267,9,6,3,10.0
32,4.9,Sunny,Jam ,van,Metropolitian ,145,Home,16.901828274275406,20,6,3,10.0
26,4.8,Stormy,Jam ,motorcycle ,Metropolitian ,28,Grocery,9.435201537430714,21,3,2,15.0
31,4.7,Cloudy,Low ,motorcycle ,Metropolitian ,75,Toys,3.064002956584147,8,4,3,5.0
35,4.8,Sunny,Low ,motorcycle ,Metropolitian ,75,Books,3.0250863295462396,8,1,3,10.0
37,4.8,Windy,Jam ,van,Metropolitian ,140,Jewelry,7.683177078354373,20,2,3,15.0
28,4.5,Windy,Jam ,scooter ,Metropolitian ,100,Jewelry,12.580267822400963,20,2,3,10.0
24,5.0,Fog,Jam ,motorcycle ,Metropolitian ,190,Books,11.904780345542626,20,2,2,15.0
26,5.0,Sunny,Low ,motorcycle ,Urban ,28,Grocery,13.217301980434613,23,0,2,5.0
39,5.0,Cloudy,Medium ,motorcycle ,Metropolitian ,125,Jewelry,6.210605364096597,15,3,3,15.0
37,4.7,Cloudy,Low ,motorcycle ,Metropolitian ,195,Kitchen,19.68840740892438,22,6,3,10.0
22,4.8,Fog,Jam ,scooter ,Metropolitian ,145,Jewelry,9.193520993944182,19,2,3,10.0
29,4.8,Sandstorms,Low ,scooter ,Metropolitian ,80,Toys,1.5321262845594088,10,5,3,15.0
25,4.7,Cloudy,Low ,scooter ,Metropolitian ,25,Grocery,19.76017824329294,23,1,3,5.0
22,4.6,Stormy,Medium ,motorcycle ,Metropolitian ,120,Electronics,4.717601092054723,17,6,4,10.0
30,4.5,Sandstorms,Low ,motorcycle ,Metropolitian ,135,Sports,3.0295383085102503,9,5,3,5.0
31,4.7,Windy,Jam ,motorcycle ,Other,170,Kitchen,9.19295116708344,20,5,3,15.0
24,4.7,Windy,Medium ,scooter ,Metropolitian ,130,Jewelry,9.316238098535406,17,2,3,5.0
20,4.7,Windy,Low ,scooter ,Urban ,90,Home,1.520431947999248,10,0,3,5.0
36,4.2,Windy,Medium ,motorcycle ,Urban ,230,Snacks,19.36321160672078,18,1,3,5.0
36,4.2,Stormy,Jam ,motorcycle ,Metropolitian ,220,Books,11.007734763744617,21,2,2,15.0
22,4.7,Windy,Medium ,motorcycle ,Metropolitian ,145,Pet Supplies,9.074573554008944,18,0,3,15.0
36,4.8,Fog,Medium ,van,Other,80,Skincare,6.210045163136143,16,0,3,10.0
24,4.8,Cloudy,Medium ,scooter ,Urban ,50,Outdoors,6.050355980667948,15,2,3,10.0
39,4.8,Sunny,Low ,motorcycle ,Metropolitian ,50,Apparel,3.0645104714747093,8,1,3,15.0
39,4.9,Windy,Low ,scooter ,Metropolitian ,140,Skincare,1.572533729286321,10,3,2,10.0
32,4.8,Windy,Jam ,motorcycle ,Metropolitian ,145,Snacks,10.867232952679457,21,2,3,5.0
26,4.8,Sunny,Jam ,motorcycle ,Metropolitian ,110,Cosmetics,10.642018863256986,21,4,3,10.0
25,5.0,Cloudy,High ,motorcycle ,Metropolitian ,105,Outdoors,1.5322647895213353,11,2,3,15.0
38,4.9,Sunny,Medium ,scooter ,Urban ,110,Electronics,6.04045561219178,16,6,2,5.0
27,4.6,Windy,High ,scooter ,Metropolitian ,125,Shoes,3.0188764660307563,11,6,4,5.0
33,4.2,Sandstorms,Medium ,motorcycle ,Metropolitian ,155,Snacks,6.05427982306133,15,3,2,5.0
28,4.6,Cloudy,Jam ,scooter ,Metropolitian ,205,Toys,17.074786485938343,20,3,3,15.0
27,5.0,Stormy,Low ,scooter ,Metropolitian ,70,Cosmetics,1.5606916397985116,8,4,2,15.0
23,4.7,Cloudy,Jam ,scooter ,Metropolitian ,125,Skincare,7.549092417510471,19,3,2,5.0
26,4.9,Stormy,Medium ,scooter ,Metropolitian ,100,Toys,6.232403352170867,15,6,3,15.0
31,4.4,Stormy,Jam ,motorcycle ,Metropolitian ,170,Snacks,4.596951629499114,19,6,3,15.0
25,4.1,Cloudy,Medium ,scooter ,Metropolitian ,155,Electronics,19.88701283582688,18,4,3,5.0
34,4.6,Windy,Low ,motorcycle ,Metropolitian ,145,Shoes,12.116895848186626,23,3,3,15.0
36,4.2,Sandstorms,Low ,motorcycle ,Metropolitian ,110,Kitchen,3.0408635912257624,10,6,3,15.0
29,4.7,Sandstorms,Low ,scooter ,Urban ,50,Shoes,20.181059137197778,23,4,3,-1430.0
22,4.8,Sunny,Low ,motorcycle ,Metropolitian ,105,Snacks,1.554543733521478,8,6,3,10.0
39,4.8,Fog,Medium ,motorcycle ,Metropolitian ,85,Sports,7.547357671334388,17,5,3,10.0
26,4.3,Cloudy,High ,motorcycle ,Metropolitian ,170,Toys,3.058281575249995,11,3,3,15.0
29,4.9,Stormy,Jam ,scooter ,Metropolitian ,90,Skincare,11.007734763744617,21,3,3,15.0
21,4.7,Sunny,Jam ,motorcycle ,Urban ,50,Outdoors,7.8626681674103684,20,1,3,15.0
33,4.7,Fog,Low ,motorcycle ,Urban ,75,Jewelry,9.36298934011295,22,3,2,15.0
24,5.0,Cloudy,High ,motorcycle ,Urban ,130,Home,1.529751878579505,11,1,3,5.0
29,4.9,Fog,Jam ,scooter ,Metropolitian ,180,Sports,13.7884543583669,20,6,3,15.0
27,4.9,Stormy,Jam ,scooter ,Metropolitian ,110,Pet Supplies,7.600990561376191,21,5,3,10.0
21,4.0,Stormy,Jam ,motorcycle ,Metropolitian ,160,Books,16.412746797461725,21,4,2,15.0
31,4.6,Sandstorms,Medium ,motorcycle ,Metropolitian ,140,Clothing,6.128804224238059,16,2,3,15.0
29,4.7,Sunny,Jam ,scooter ,Metropolitian ,90,Sports,19.340983552936382,19,2,2,10.0
